"object_id,""ts"",""x"",""y"",""x_v"",""y_v"",""x_a"",""y_a"",""x_size"",""y_size"",""z_size"",""heading"",""pedestrian_probability"",""bicyclist_probability"",""motorcycle_probability"",""car_probability"",""van_probability"",""truck_probability"",""t0"",""v_abs"",""a_abs"",""a_signed"",""a_in_heading"",""class"","
,1509096338.8946,617398.82,5795601.53,-8.41,-25.84,2.18,6.71,1.71,3.97,1.4,251.96,0,0,0,255,0,0,2.04,27.1741,7.0552,-7.0552,-7.0552,,
,1509096338.9346,617398.66,5795600.75,-8.81,-27.37,1.12,3.49,1.71,3.97,1.4,252.15,0,0,0,255,0,0,2.08,28.753,3.6653,-3.6653,-3.6653,,
,1509096338.9746,617398.3,5795599.65,-8.81,-27.37,1.12,3.49,1.71,3.97,1.4,252.15,0,0,0,255,0,0,2.12,28.753,3.6653,-3.6653,-3.6653,,
,1509096339.0146,617398.01,5795598.66,-9.35,-28.86,0.2,0.62,1.71,3.97,1.4,252.04,0,0,0,255,0,0,2.16,30.3368,0.65146,-0.65146,-0.65146,,
,1509096339.0546,617397.64,5795597.5,-9.35,-28.86,0.2,0.62,1.71,3.97,1.4,252.04,0,0,0,255,0,0,2.2,30.3368,0.65146,-0.65146,-0.65146,,
,1509096339.0946,617397.25,5795596.37,-8.75,-26.86,1.23,3.78,1.71,3.97,1.4,251.94,0,0,0,255,0,0,2.24,28.2493,3.9751,-3.9751,-3.9751,,
,1509096339.1346,617396.9,5795595.29,-8.75,-26.86,1.23,3.78,1.71,3.97,1.4,251.94,0,0,0,255,0,0,2.28,28.2493,3.9751,-3.9751,-3.9751,,
,1509096339.1746,617396.6,5795594.32,-7.79,-24.18,2.49,7.72,1.71,3.98,1.4,252.12,0,0,0,255,0,0,2.32,25.4039,8.1116,-8.1116,-8.1116,,
,1509096339.2146,617396.29,5795593.35,-7.79,-24.18,2.49,7.72,1.71,3.98,1.4,252.12,0,0,0,255,0,0,2.36,25.4039,8.1116,-8.1116,-8.1116,,
,1509096339.2546,617395.98,5795592.36,-10.06,-30.5,-1.18,-3.6,1.71,3.99,1.4,251.74,0,0,0,255,0,0,2.4,32.1163,3.7885,3.7885,3.7884,,
,1509096339.2946,617395.58,5795591.14,-10.06,-30.5,-1.18,-3.6,1.71,3.99,1.4,251.74,0,0,0,255,0,0,2.44,32.1163,3.7885,3.7885,3.7884,,
,1509096339.3346,617394.96,5795589.44,-10.57,-31.13,-1.49,-4.4,1.71,3.99,1.4,251.23,0,0,0,255,0,0,2.48,32.8756,4.6454,4.6454,4.6454,,
,1509096339.3746,617394.54,5795588.19,-10.57,-31.13,-1.49,-4.4,1.71,3.99,1.4,251.23,0,0,0,255,0,0,2.52,32.8756,4.6454,4.6454,4.6454,,
,1509096339.4146,617393.98,5795586.72,-10.55,-30.59,-1.06,-3.09,1.71,3.99,1.4,250.95,0,0,0,255,0,0,2.56,32.3582,3.2668,3.2668,3.2668,,
,1509096339.4546,617393.55,5795585.5,-10.55,-30.59,-1.06,-3.09,1.71,3.99,1.4,250.95,0,0,0,255,0,0,2.6,32.3582,3.2668,3.2668,3.2668,,
,1509096339.4946,617393.15,5795584.31,-9.48,-27.79,0.64,1.89,1.71,4,1.4,251.15,0,0,0,255,0,0,2.64,29.3625,1.9954,-1.9954,-1.9954,,
,1509096339.5346,617392.77,5795583.2,-9.48,-27.79,0.64,1.89,1.71,4,1.4,251.15,0,0,0,255,0,0,2.68,29.3625,1.9954,-1.9954,-1.9954,,
,1509096339.5746,617392.49,5795582.25,-8.97,-26.59,1.24,3.69,1.71,4,1.4,251.35,0,0,0,255,0,0,2.72,28.0622,3.8928,-3.8928,-3.8928,,
,1509096339.6146,617392.13,5795581.19,-8.97,-26.59,1.24,3.69,1.71,4,1.4,251.35,0,0,0,255,0,0,2.76,28.0622,3.8928,-3.8928,-3.8928,,
,1509096339.6546,617391.72,5795580.04,-9.68,-28.35,0.1,0.3,1.71,4,1.4,251.13,0,0,0,255,0,0,2.8,29.9571,0.31623,-0.31623,-0.31622,,
,1509096339.6946,617391.33,5795578.91,-9.68,-28.35,0.1,0.3,1.71,4,1.4,251.13,0,0,0,255,0,0,2.84,29.9571,0.31623,-0.31623,-0.31622,,
,1509096339.7346,617390.82,5795577.58,-10.8,-30.55,-1.24,-3.51,1.71,4,1.4,250.52,0,0,0,255,0,0,2.88,32.4028,3.7226,3.7226,3.7226,,
,1509096339.7746,617390.28,5795576.23,-12.45,-33.99,-3.25,-8.86,1.71,4,1.4,249.88,0,0,0,255,0,0,2.92,36.1984,9.4373,9.4373,9.4373,,
,1509096339.8146,617389.78,5795574.87,-12.45,-33.99,-3.25,-8.86,1.71,4,1.4,249.88,0,0,0,255,0,0,2.96,36.1984,9.4373,9.4373,9.4373,,
,1509096339.8546,617388.98,5795573.05,-13.13,-33.56,-2.95,-7.54,1.71,4,1.39,248.62,0,0,0,255,0,0,3,36.0371,8.0965,8.0965,8.0965,,
,1509096339.8946,617388.45,5795571.71,-13.13,-33.56,-2.95,-7.54,1.71,4,1.39,248.62,0,0,0,255,0,0,3.04,36.0371,8.0965,8.0965,8.0965,,
,1509096339.9346,617387.89,5795570.34,-13.31,-33.15,-2.45,-6.11,1.71,4,1.39,248.11,0,0,0,255,0,0,3.08,35.7222,6.5829,6.5829,6.5829,,
,1509096339.9746,617387.35,5795569.01,-13.31,-33.15,-2.45,-6.11,1.71,4,1.39,248.11,0,0,0,255,0,0,3.12,35.7222,6.5829,6.5829,6.5829,,
,1509096340.0146,617386.85,5795567.69,-13.83,-34.18,-2.86,-7.07,1.71,4,1.39,247.96,0,0,0,255,0,0,3.16,36.872,7.6266,7.6266,7.6266,,
,1509096340.0546,617386.3,5795566.33,-13.83,-34.18,-2.86,-7.07,1.71,4,1.39,247.96,0,0,0,255,0,0,3.2,36.872,7.6266,7.6266,7.6266,,
,1509096340.0946,617385.86,5795565.18,-12.96,-32.29,-1.21,-3.03,1.71,4,1.39,248.13,0,0,0,255,0,0,3.24,34.7938,3.2627,3.2627,3.2627,,
,1509096340.1346,617385.35,5795563.89,-12.96,-32.29,-1.21,-3.03,1.71,4,1.39,248.13,0,0,0,255,0,0,3.28,34.7938,3.2627,3.2627,3.2627,,
,1509096340.1746,617384.94,5795562.76,-11.47,-29,1.12,2.83,1.71,4,1.39,248.42,0,0,0,255,0,0,3.32,31.1859,3.0436,-3.0436,-3.0436,,
,1509096340.2146,617384.48,5795561.6,-11.47,-29,1.12,2.83,1.71,4,1.39,248.42,0,0,0,255,0,0,3.36,31.1859,3.0436,-3.0436,-3.0436,,
,1509096340.2546,617384.15,5795560.62,-11.31,-28.91,1.07,2.73,1.71,4,1.39,248.63,0,0,0,255,0,0,3.4,31.0436,2.9322,-2.9322,-2.9322,,
,1509096340.2946,617383.7,5795559.46,-11.31,-28.91,1.07,2.73,1.71,4,1.39,248.63,0,0,0,255,0,0,3.44,31.0436,2.9322,-2.9322,-2.9322,,
,1509096340.3346,617383.45,5795558.71,-11.33,-29.19,0.79,2.04,1.71,4,1.39,248.77,0,0,0,255,0,0,3.48,31.3117,2.1876,-2.1876,-2.1876,,
,1509096340.3746,617383,5795557.54,-11.33,-29.19,0.79,2.04,1.71,4,1.39,248.77,0,0,0,255,0,0,3.52,31.3117,2.1876,-2.1876,-2.1876,,
,1509096340.4146,617382.71,5795556.73,-11.53,-29.89,0.3,0.77,1.71,4,1.39,248.9,0,0,0,255,0,0,3.56,32.0367,0.82638,-0.82638,-0.82637,,
,1509096340.4546,617382.25,5795555.54,-11.53,-29.89,0.3,0.77,1.71,4,1.39,248.9,0,0,0,255,0,0,3.6,32.0367,0.82638,-0.82638,-0.82637,,
,1509096340.4946,617381.73,5795554.35,-12.16,-31.17,-0.56,-1.47,1.71,4,1.39,248.68,0,0,0,255,0,0,3.64,33.458,1.5731,1.5731,1.573,,
,1509096340.5346,617381.24,5795553.11,-12.16,-31.17,-0.56,-1.47,1.71,4,1.39,248.68,0,0,0,255,0,0,3.68,33.458,1.5731,1.5731,1.573,,
,1509096340.5746,617380.72,5795551.82,-12.06,-31,-0.38,-1,1.71,4,1.39,248.72,0,0,0,255,0,0,3.72,33.2632,1.0698,1.0698,1.0697,,
,1509096340.6146,617380.24,5795550.58,-12.06,-31,-0.38,-1,1.71,4,1.39,248.72,0,0,0,255,0,0,3.76,33.2632,1.0698,1.0698,1.0697,,
,1509096340.6546,617379.81,5795549.4,-11.02,-28.67,1.13,2.98,1.71,4,1.39,248.96,0,0,0,255,0,0,3.8,30.715,3.1871,-3.1871,-3.187,,
,1509096340.6946,617379.37,5795548.26,-11.02,-28.67,1.13,2.98,1.71,4,1.39,248.96,0,0,0,255,0,0,3.84,30.715,3.1871,-3.1871,-3.187,,
,1509096340.7346,617378.93,5795547.1,-11.36,-29.35,0.56,1.46,1.71,4,1.39,248.83,0,0,0,255,0,0,3.88,31.4718,1.5637,-1.5637,-1.5637,,
,1509096340.7746,617378.47,5795545.93,-11.22,-29,0.71,1.85,1.71,4,1.39,248.84,0,0,0,255,0,0,3.92,31.0948,1.9816,-1.9816,-1.9816,,
,1509096340.8146,617378.02,5795544.77,-11.22,-29,0.71,1.85,1.71,4,1.39,248.84,0,0,0,255,0,0,3.96,31.0948,1.9816,-1.9816,-1.9816,,
,1509096340.8546,617377.57,5795543.59,-10.79,-27.97,1.28,3.31,1.71,4,1.39,248.89,0,0,0,255,0,0,4,29.9791,3.5489,-3.5489,-3.5489,,
,1509096340.8946,617377.14,5795542.47,-10.79,-27.97,1.28,3.31,1.71,4,1.39,248.89,0,0,0,255,0,0,4.04,29.9791,3.5489,-3.5489,-3.5489,,
,1509096340.9346,617376.71,5795541.32,-11.37,-29.25,0.28,0.76,1.71,4,1.39,248.75,0,0,0,255,0,0,4.08,31.3822,0.80994,-0.80994,-0.80981,,
,1509096340.9746,617376.25,5795540.15,-11.37,-29.25,0.28,0.76,1.71,4,1.39,248.75,0,0,0,255,0,0,4.12,31.3822,0.80994,-0.80994,-0.80981,,
,1509096341.0146,617375.75,5795538.91,-11.31,-28.95,0.43,1.11,1.71,4,1.39,248.66,0,0,0,255,0,0,4.16,31.0808,1.1904,-1.1904,-1.1904,,
,1509096341.0546,617375.3,5795537.75,-11.31,-28.95,0.43,1.11,1.71,4,1.39,248.66,0,0,0,255,0,0,4.2,31.0808,1.1904,-1.1904,-1.1904,,
,1509096341.0946,617374.9,5795536.53,-11.11,-28.83,0.47,1.24,1.71,4,1.39,248.91,0,0,0,255,0,0,4.24,30.8966,1.3261,-1.3261,-1.3261,,
,1509096341.1346,617374.45,5795535.37,-11.11,-28.83,0.47,1.24,1.71,4,1.39,248.91,0,0,0,255,0,0,4.28,30.8966,1.3261,-1.3261,-1.3261,,
,1509096341.1746,617373.98,5795534.18,-11.77,-30.05,-0.38,-0.99,1.71,4,1.39,248.6,0,0,0,255,0,0,4.32,32.2728,1.0604,1.0604,1.0604,,
,1509096341.2146,617373.51,5795532.98,-11.77,-30.05,-0.38,-0.99,1.71,4,1.39,248.6,0,0,0,255,0,0,4.36,32.2728,1.0604,1.0604,1.0604,,
,1509096341.2546,617372.98,5795531.78,-12.28,-30.62,-0.78,-1.95,1.71,4,1.39,248.14,0,0,0,255,0,0,4.4,32.9906,2.1002,2.1002,2.1002,,
,1509096341.2946,617372.49,5795530.56,-12.28,-30.62,-0.78,-1.95,1.71,4,1.39,248.14,0,0,0,255,0,0,4.44,32.9906,2.1002,2.1002,2.1002,,
,1509096341.3346,617371.96,5795529.36,-12.63,-30.93,-0.95,-2.33,1.71,4,1.39,247.78,0,0,0,255,0,0,4.48,33.4093,2.5162,2.5162,2.5162,,
,1509096341.3746,617371.45,5795528.12,-12.63,-30.93,-0.95,-2.33,1.71,4,1.39,247.78,0,0,0,255,0,0,4.52,33.4093,2.5162,2.5162,2.5162,,
,1509096341.4146,617370.95,5795526.91,-13,-31.69,-1.42,-3.46,1.71,4,1.39,247.69,0,0,0,255,0,0,4.56,34.2528,3.7401,3.7401,3.7401,,
,1509096341.4546,617370.43,5795525.64,-13,-31.69,-1.42,-3.46,1.71,4,1.39,247.69,0,0,0,255,0,0,4.6,34.2528,3.7401,3.7401,3.7401,,
,1509096341.4946,617369.93,5795524.44,-13.37,-32.44,-1.89,-4.58,1.71,4,1.39,247.59,0,0,0,255,0,0,4.64,35.0872,4.9546,4.9546,4.9546,,
,1509096341.5346,617369.39,5795523.14,-13.37,-32.44,-1.89,-4.58,1.71,4,1.39,247.59,0,0,0,255,0,0,4.68,35.0872,4.9546,4.9546,4.9546,,
,1509096341.5746,617369.03,5795522.04,-13.22,-32.17,-1.66,-4.04,1.71,4,1.39,247.65,0,0,0,255,0,0,4.72,34.7804,4.3677,4.3677,4.3677,,
,1509096341.6146,617368.5,5795520.76,-13.22,-32.17,-1.66,-4.04,1.71,4,1.39,247.65,0,0,0,255,0,0,4.76,34.7804,4.3677,4.3677,4.3677,,
,1509096341.6546,617368.13,5795519.64,-13.07,-31.9,-1.43,-3.49,1.71,4,1.39,247.72,0,0,0,255,0,0,4.8,34.4737,3.7716,3.7716,3.7716,,
,1509096341.6946,617367.6,5795518.37,-13.07,-31.9,-1.43,-3.49,1.71,4,1.39,247.72,0,0,0,255,0,0,4.84,34.4737,3.7716,3.7716,3.7716,,
,1509096341.7346,617367.23,5795517.25,-12.91,-31.63,-1.2,-2.94,1.71,4,1.39,247.78,0,0,0,255,0,0,4.88,34.1632,3.1755,3.1755,3.1755,,
,1509096341.7746,617366.84,5795516.1,-12.76,-31.36,-0.97,-2.4,1.71,4,1.39,247.84,0,0,0,255,0,0,4.92,33.8566,2.5886,2.5886,2.5886,,
,1509096341.8146,617366.33,5795514.85,-12.76,-31.36,-0.97,-2.4,1.71,4,1.39,247.84,0,0,0,255,0,0,4.96,33.8566,2.5886,2.5886,2.5886,,
,1509096341.8546,617365.93,5795513.7,-12.61,-31.09,-0.75,-1.85,1.71,4,1.39,247.91,0,0,0,255,0,0,5,33.55,1.9962,1.9962,1.9962,,
,1509096341.8946,617365.43,5795512.45,-12.61,-31.09,-0.75,-1.85,1.71,4,1.39,247.91,0,0,0,255,0,0,5.04,33.55,1.9962,1.9962,1.9962,,
,1509096341.9346,617365.03,5795511.3,-12.46,-30.82,-0.52,-1.3,1.71,4,1.39,247.97,0,0,0,255,0,0,5.08,33.2434,1.4001,1.4001,1.4001,,
,1509096341.9746,617364.53,5795510.07,-12.46,-30.82,-0.52,-1.3,1.71,4,1.39,247.97,0,0,0,255,0,0,5.12,33.2434,1.4001,1.4001,1.4001,,
,1509096342.0146,617364.12,5795508.9,-12.31,-30.55,-0.3,-0.75,1.71,4,1.39,248.04,0,0,0,255,0,0,5.16,32.9369,0.80777,0.80777,0.80777,,
,1509096342.0546,617363.62,5795507.68,-12.31,-30.55,-0.3,-0.75,1.71,4,1.39,248.04,0,0,0,255,0,0,5.2,32.9369,0.80777,0.80777,0.80777,,
,1509096342.0946,617363.21,5795506.5,-12.16,-30.27,-0.08,-0.2,1.71,4,1.39,248.1,0,0,0,255,0,0,5.24,32.6211,0.21541,0.21541,0.21541,,
,1509096342.1346,617362.73,5795505.29,-12.16,-30.27,-0.08,-0.2,1.71,4,1.39,248.1,0,0,0,255,0,0,5.28,32.6211,0.21541,0.21541,0.21541,,
,1509096342.1746,617362.31,5795504.1,-12.02,-30,0.13,0.34,1.71,4,1.39,248.16,0,0,0,255,0,0,5.32,32.3184,0.36401,-0.36401,-0.36396,,
,1509096342.2146,617361.83,5795502.9,-12.02,-30,0.13,0.34,1.71,4,1.39,248.16,0,0,0,255,0,0,5.36,32.3184,0.36401,-0.36401,-0.36396,,
,1509096342.2546,617361.41,5795501.72,-11.87,-29.73,0.35,0.89,1.71,4,1.39,248.23,0,0,0,255,0,0,5.4,32.012,0.95635,-0.95635,-0.95633,,
,1509096342.2946,617360.94,5795500.53,-11.87,-29.73,0.35,0.89,1.71,4,1.39,248.23,0,0,0,255,0,0,5.44,32.012,0.95635,-0.95635,-0.95633,,
,1509096342.3346,617360.52,5795499.32,-11.72,-29.46,0.56,1.44,1.71,4,1.39,248.29,0,0,0,255,0,0,5.48,31.7057,1.5451,-1.5451,-1.545,,
,1509096342.3746,617360.05,5795498.14,-11.72,-29.46,0.56,1.44,1.71,4,1.39,248.29,0,0,0,255,0,0,5.52,31.7057,1.5451,-1.5451,-1.545,,
,1509096342.4146,617359.62,5795496.93,-11.58,-29.18,0.79,1.99,1.71,4,1.39,248.36,0,0,0,255,0,0,5.56,31.3938,2.1411,-2.1411,-2.1411,,
,1509096342.4546,617359.15,5795495.76,-11.58,-29.18,0.79,1.99,1.71,4,1.39,248.36,0,0,0,255,0,0,5.6,31.3938,2.1411,-2.1411,-2.1411,,
,1509096342.4946,617358.72,5795494.53,-11.43,-28.91,1,2.54,1.71,4,1.39,248.42,0,0,0,255,0,0,5.64,31.0875,2.7298,-2.7298,-2.7298,,
,1509096342.5346,617358.26,5795493.38,-11.43,-28.91,1,2.54,1.71,4,1.39,248.42,0,0,0,255,0,0,5.68,31.0875,2.7298,-2.7298,-2.7298,,
,1509096342.5746,617358.31,5795492.33,-11.06,-28.81,0.99,2.6,1.71,4,1.39,248.99,0,0,0,255,0,0,5.72,30.86,2.7821,-2.7821,-2.7821,,
,1509096342.6146,617357.87,5795491.18,-11.06,-28.81,0.99,2.6,1.71,4,1.39,248.99,0,0,0,255,0,0,5.76,30.86,2.7821,-2.7821,-2.7821,,
,1509096342.6546,617357.68,5795490.01,-11.36,-30.97,0.44,1.2,1.71,4,1.39,249.84,0,0,0,255,0,0,5.8,32.9877,1.2781,-1.2781,-1.2781,,
,1509096342.6946,617357.23,5795488.77,-11.36,-30.97,0.44,1.2,1.71,4,1.39,249.84,0,0,0,255,0,0,5.84,32.9877,1.2781,-1.2781,-1.2781,,
,1509096342.7346,617356.91,5795487.53,-10.96,-30.57,0.54,1.5,1.71,4,1.39,250.26,0,0,0,255,0,0,5.88,32.4753,1.5942,-1.5942,-1.5942,,
,1509096342.7746,617356.56,5795486.43,-10.84,-31.38,0.27,0.79,1.71,4,1.39,250.93,0,0,0,255,0,0,5.92,33.1995,0.83487,-0.83487,-0.83486,,
,1509096342.8146,617356.12,5795485.18,-10.84,-31.38,0.27,0.79,1.71,4,1.39,250.93,0,0,0,255,0,0,5.96,33.1995,0.83487,-0.83487,-0.83486,,
,1509096342.8546,617355.74,5795484.03,-10.73,-32.04,0.05,0.15,1.71,4,1.39,251.47,0,0,0,255,0,0,6,33.789,0.15811,-0.15811,-0.15811,,
,1509096342.8946,617355.31,5795482.75,-10.73,-32.04,0.05,0.15,1.71,4,1.39,251.47,0,0,0,255,0,0,6.04,33.789,0.15811,-0.15811,-0.15811,,
,1509096342.9346,617354.88,5795481.52,-10.71,-32.51,-0.11,-0.34,1.71,4,1.39,251.75,0,0,0,255,0,0,6.08,34.2287,0.35735,0.35735,0.35735,,
,1509096342.9746,617354.46,5795480.22,-10.71,-32.51,-0.11,-0.34,1.71,4,1.39,251.75,0,0,0,255,0,0,6.12,34.2287,0.35735,0.35735,0.35735,,
,1509096343.0146,617354,5795478.89,-11.17,-34.28,-0.83,-2.54,1.71,4,1.39,251.95,0,0,0,255,0,0,6.16,36.0539,2.6722,2.6722,2.6722,,
,1509096343.0546,617353.56,5795477.51,-11.17,-34.28,-0.83,-2.54,1.71,4,1.39,251.95,0,0,0,255,0,0,6.2,36.0539,2.6722,2.6722,2.6722,,
,1509096343.0946,617353.12,5795476.28,-10.26,-31.02,0.7,2.13,1.71,4,1.39,251.69,0,0,0,255,0,0,6.24,32.6727,2.2421,-2.2421,-2.2421,,
,1509096343.1346,617352.71,5795475.04,-10.26,-31.02,0.7,2.13,1.71,4,1.39,251.69,0,0,0,255,0,0,6.28,32.6727,2.2421,-2.2421,-2.2421,,
,1509096343.1746,617352.29,5795473.99,-10.43,-30.93,0.66,1.97,1.71,4,1.39,251.35,0,0,0,255,0,0,6.32,32.6412,2.0776,-2.0776,-2.0776,,
,1509096343.2146,617351.87,5795472.76,-10.43,-30.93,0.66,1.97,1.71,4,1.39,251.35,0,0,0,255,0,0,6.36,32.6412,2.0776,-2.0776,-2.0776,,
,1509096343.2546,617351.45,5795471.61,-11.49,-33.86,-0.89,-2.64,1.71,4,1.39,251.25,0,0,0,255,0,0,6.4,35.7564,2.786,2.786,2.786,,
,1509096343.2946,617350.99,5795470.26,-11.49,-33.86,-0.89,-2.64,1.71,4,1.39,251.25,0,0,0,255,0,0,6.44,35.7564,2.786,2.786,2.786,,
,1509096343.3346,617350.53,5795468.85,-11.23,-33.21,-0.44,-1.31,1.71,4,1.39,251.3,0,0,0,255,0,0,6.48,35.0573,1.3819,1.3819,1.3819,,
,1509096343.3746,617350.08,5795467.52,-11.23,-33.21,-0.44,-1.31,1.71,4,1.39,251.3,0,0,0,255,0,0,6.52,35.0573,1.3819,1.3819,1.3819,,
,1509096343.4146,617349.6,5795466.17,-11.79,-35.22,-1.41,-4.23,1.71,4,1.39,251.48,0,0,0,255,0,0,6.56,37.141,4.4588,4.4588,4.4588,,
,1509096343.4546,617349.13,5795464.76,-11.79,-35.22,-1.41,-4.23,1.71,4,1.39,251.48,0,0,0,255,0,0,6.6,37.141,4.4588,4.4588,4.4588,,
,1509096343.4946,617348.64,5795463.23,-11.37,-34.15,-0.68,-2.04,1.71,4,1.39,251.57,0,0,0,255,0,0,6.64,35.993,2.1503,2.1503,2.1503,,
,1509096343.5346,617348.19,5795461.87,-11.37,-34.15,-0.68,-2.04,1.71,4,1.39,251.57,0,0,0,255,0,0,6.68,35.993,2.1503,2.1503,2.1503,,
,1509096343.5746,617347.75,5795460.58,-11.3,-34.06,-0.53,-1.61,1.71,4,1.39,251.64,0,0,0,255,0,0,6.72,35.8856,1.695,1.695,1.695,,
,1509096343.6146,617347.29,5795459.21,-11.3,-34.06,-0.53,-1.61,1.71,4,1.39,251.64,0,0,0,255,0,0,6.76,35.8856,1.695,1.695,1.695,,
,1509096343.6546,617346.88,5795457.99,-11.29,-34.13,-0.49,-1.48,1.71,4,1.39,251.68,0,0,0,255,0,0,6.8,35.9489,1.559,1.559,1.559,,
,1509096343.6946,617346.43,5795456.63,-11.29,-34.13,-0.49,-1.48,1.71,4,1.39,251.68,0,0,0,255,0,0,6.84,35.9489,1.559,1.559,1.559,,
,1509096343.7346,617346.06,5795455.45,-10.68,-32.31,0.54,1.64,1.71,4,1.39,251.69,0,0,0,255,0,0,6.88,34.0294,1.7266,-1.7266,-1.7266,,
,1509096343.7746,617345.66,5795454.25,-10.84,-32.65,0.24,0.74,1.71,4,1.39,251.62,0,0,0,255,0,0,6.92,34.4024,0.77795,-0.77795,-0.77793,,
,1509096343.8146,617345.22,5795452.95,-10.84,-32.65,0.24,0.74,1.71,4,1.39,251.62,0,0,0,255,0,0,6.96,34.4024,0.77795,-0.77795,-0.77793,,
,1509096343.8546,617344.82,5795451.77,-11,-32.99,-0.04,-0.14,1.71,4,1.39,251.55,0,0,0,255,0,0,7,34.7756,0.1456,0.1456,0.14546,,
,1509096343.8946,617344.38,5795450.45,-11,-32.99,-0.04,-0.14,1.71,4,1.39,251.55,0,0,0,255,0,0,7.04,34.7756,0.1456,0.1456,0.14546,,
,1509096343.9346,617344.02,5795449.36,-11.51,-34.74,-0.93,-2.83,1.71,4,1.39,251.65,0,0,0,255,0,0,7.08,36.5971,2.9789,2.9789,2.9789,,
,1509096343.9746,617343.56,5795447.97,-11.51,-34.74,-0.93,-2.83,1.71,4,1.39,251.65,0,0,0,255,0,0,7.12,36.5971,2.9789,2.9789,2.9789,,
,1509096344.0146,617343.11,5795446.63,-11.88,-36.01,-1.52,-4.61,1.71,4,1.39,251.73,0,0,0,255,0,0,7.16,37.9191,4.8541,4.8541,4.8541,,
,1509096344.0546,617342.64,5795445.19,-11.88,-36.01,-1.52,-4.61,1.71,4,1.39,251.73,0,0,0,255,0,0,7.2,37.9191,4.8541,4.8541,4.8541,,
,1509096344.0946,617342.22,5795443.9,-12.24,-37.28,-2.1,-6.4,1.71,4,1.39,251.81,0,0,0,255,0,0,7.24,39.2379,6.7357,6.7357,6.7357,,
,1509096344.1346,617341.73,5795442.41,-12.24,-37.28,-2.1,-6.4,1.71,4,1.39,251.81,0,0,0,255,0,0,7.28,39.2379,6.7357,6.7357,6.7357,,
,1509096344.1746,617341.28,5795441,-11.5,-35.1,-0.8,-2.45,1.71,4,1.39,251.86,0,0,0,255,0,0,7.32,36.9359,2.5773,2.5773,2.5773,,
,1509096344.2146,617340.82,5795439.6,-11.5,-35.1,-0.8,-2.45,1.71,4,1.39,251.86,0,0,0,255,0,0,7.36,36.9359,2.5773,2.5773,2.5773,,
,1509096344.2546,617340.39,5795438.29,-10.95,-33.29,0.1,0.31,1.71,4,1.39,251.78,0,0,0,255,0,0,7.4,35.0446,0.32573,-0.32573,-0.32572,,
,1509096344.2946,617339.95,5795436.96,-10.95,-33.29,0.1,0.31,1.71,4,1.39,251.78,0,0,0,255,0,0,7.44,35.0446,0.32573,-0.32573,-0.32572,,
,1509096344.3346,617339.65,5795436.08,-11.15,-33.88,-0.15,-0.46,1.71,4,1.39,251.78,0,0,0,255,0,0,7.48,35.6676,0.48384,0.48384,0.48384,,
,1509096344.3746,617339.2,5795434.72,-11.15,-33.88,-0.15,-0.46,1.71,4,1.39,251.78,0,0,0,255,0,0,7.52,35.6676,0.48384,0.48384,0.48384,,
,1509096344.4146,617338.8,5795433.63,-10.91,-33.1,0.32,0.97,1.71,4,1.39,251.75,0,0,0,255,0,0,7.56,34.8517,1.0214,-1.0214,-1.0214,,
,1509096344.4546,617338.36,5795432.31,-10.91,-33.1,0.32,0.97,1.71,4,1.39,251.75,0,0,0,255,0,0,7.6,34.8517,1.0214,-1.0214,-1.0214,,
,1509096344.4946,617337.96,5795431.18,-10.66,-32.32,0.79,2.41,1.71,4,1.39,251.73,0,0,0,255,0,0,7.64,34.0326,2.5362,-2.5362,-2.5362,,
,1509096344.5346,617337.54,5795429.89,-10.66,-32.32,0.79,2.41,1.71,4,1.39,251.73,0,0,0,255,0,0,7.68,34.0326,2.5362,-2.5362,-2.5362,,
,1509096344.5746,617337.17,5795428.97,-10.39,-31.41,1.17,3.53,1.71,4,1.39,251.68,0,0,0,255,0,0,7.72,33.0838,3.7188,-3.7188,-3.7188,,
,1509096344.6146,617336.75,5795427.71,-10.39,-31.41,1.17,3.53,1.71,4,1.39,251.68,0,0,0,255,0,0,7.76,33.0838,3.7188,-3.7188,-3.7188,,
,1509096344.6546,617336.22,5795426.21,-10.75,-32.45,0.54,1.64,1.71,4,1.39,251.66,0,0,0,255,0,0,7.8,34.1843,1.7266,-1.7266,-1.7266,,
,1509096344.6946,617335.79,5795424.91,-10.75,-32.45,0.54,1.64,1.71,4,1.39,251.66,0,0,0,255,0,0,7.84,34.1843,1.7266,-1.7266,-1.7266,,
,1509096344.7346,617335.28,5795423.38,-10.98,-33.1,0.16,0.49,1.71,4,1.39,251.64,0,0,0,255,0,0,7.88,34.8736,0.51546,-0.51546,-0.51545,,
,1509096344.7746,617334.81,5795421.95,-10.86,-32.72,0.32,0.96,1.71,4,1.39,251.64,0,0,0,255,0,0,7.92,34.4752,1.0119,-1.0119,-1.0119,,
,1509096344.8146,617334.37,5795420.65,-10.86,-32.72,0.32,0.96,1.71,4,1.39,251.64,0,0,0,255,0,0,7.96,34.4752,1.0119,-1.0119,-1.0119,,
,1509096344.8546,617333.98,5795419.45,-10.82,-32.64,0.33,1.01,1.71,4,1.39,251.66,0,0,0,255,0,0,8,34.3867,1.0625,-1.0625,-1.0625,,
,1509096344.8946,617333.55,5795418.15,-10.82,-32.64,0.33,1.01,1.71,4,1.39,251.66,0,0,0,255,0,0,8.04,34.3867,1.0625,-1.0625,-1.0625,,
